Объем;Объем кадра;Объем;X относительное;Y относительное;Z относительное;Время;Длина;Угол;Угол X выч;Угол Y выч;Угол Z выч;Время кадра;Радиус выч;X центра выч;Y центра выч;Z центра выч;Длина кадра;Координаты;Подача;Подача в ;Плоскость;Охлаждение;Шпиндель;Направление вращ. шпинделя;I;J;K;X станка;Y станка;Z станка;Корр.СК X;Корр.СК Y;Корр.СК Z;СК X;СК Y;СК Z;A станка;B станка;C станка;A относительное;B относительное;C относительное;Корр.X;Корр.Y;Корр.Z;Радиус;Программа;Программа (файл);Инструмент;Следующий инструмент;Кадр;КадрNum;Интерполяции тип;Контурная коррекция;Корр. на длину;Коррекция на диаметр;Коррекция на длину;Цикл;Выход из цикла;Высечка;Шаг высечки;X зажим;Y зажим;Z зажим;A зажим;B зажим;C зажим;СКП;
72414.32521;0.;0.;0.;0.;20.;0:38:36;4701.96974;0.;90.;90.;0.;0:00:00;0.;0.;0.;0.;20.;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;10.998;12.436;10.;10.998;12.436;10.;10.998;12.436;10.;0.;0.;0.;0.;0.;0.;10.998;12.436;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;360;362;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72414.32521;0.;0.;0.;0.;0.;0:38:36;4701.96974;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;10.998;12.436;10.;10.998;12.436;10.;10.998;12.436;10.;0.;0.;0.;0.;0.;0.;10.998;12.436;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;361;363;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72414.32521;0.;0.;16.013;25.58;0.;0:38:36;4732.14842;0.;57.95356;32.04644;90.;0:00:00;0.;0.;0.;0.;30.17868;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;27.011;38.016;10.;27.011;38.016;10.;27.011;38.016;10.;0.;0.;0.;0.;0.;0.;27.011;38.016;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;362;364;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72414.32521;0.;0.;0.;0.;-14.;0:38:36;4746.14842;90.;90.;90.;180.;0:00:00;0.;0.;0.;0.;14.;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;27.011;38.016;-4.;27.011;38.016;-4.;27.011;38.016;-4.;0.;0.;0.;0.;0.;0.;27.011;38.016;-4.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;363;365;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72402.13509;0.;0.;0.;0.;-6.;0:38:38;4752.14842;0.;90.;90.;180.;0:00:01;0.;0.;0.;0.;6.;Абсолютные;200.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;27.011;38.016;-10.;27.011;38.016;-10.;27.011;38.016;-10.;0.;0.;0.;0.;0.;0.;27.011;38.016;-10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;364;366;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72356.94286;0.;0.;8.801;0.;0.;0:38:44;4760.94942;90.;0.;90.;90.;0:00:05;0.;0.;0.;0.;8.801;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;35.812;38.016;-10.;35.812;38.016;-10.;35.812;38.016;-10.;0.;0.;0.;0.;0.;0.;35.812;38.016;-10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;365;367;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72356.94286;0.;0.;2.5;2.5;0.;0:38:46;4764.87641;0.;0.;90.;90.;0:00:02;2.5;35.812;40.516;-10.;3.92699;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;2.5;0.;38.312;40.516;-10.;38.312;40.516;-10.;38.312;40.516;-10.;0.;0.;0.;0.;0.;0.;38.312;40.516;-10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;366;368;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72292.28399;0.;0.;0.;11.229;0.;0:38:53;4776.10541;0.;90.;0.;90.;0:00:06;0.;0.;0.;0.;11.229;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;38.312;51.745;-10.;38.312;51.745;-10.;38.312;51.745;-10.;0.;0.;0.;0.;0.;0.;38.312;51.745;-10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;367;369;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72292.28399;0.;0.;-2.5;2.5;0.;0:38:55;4780.0324;0.;90.;0.;90.;0:00:02;2.5;35.812;51.745;-10.;3.92699;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;-2.5;0.;0.;35.812;54.245;-10.;35.812;54.245;-10.;35.812;54.245;-10.;0.;0.;0.;0.;0.;0.;35.812;54.245;-10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;368;370;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72244.01398;0.;0.;-8.801;0.;0.;0:39:00;4788.8334;0.;180.;90.;90.;0:00:05;0.;0.;0.;0.;8.801;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;27.011;54.245;-10.;27.011;54.245;-10.;27.011;54.245;-10.;0.;0.;0.;0.;0.;0.;27.011;54.245;-10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;369;371;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72244.01398;0.;0.;-2.5;-2.5;0.;0:39:03;4792.76039;0.;180.;90.;90.;0:00:02;2.5;27.011;51.745;-10.;3.92699;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;-2.5;0.;24.511;51.745;-10.;24.511;51.745;-10.;24.511;51.745;-10.;0.;0.;0.;0.;0.;0.;24.511;51.745;-10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;370;372;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72188.46755;0.;0.;0.;-11.229;0.;0:39:09;4803.98939;0.;90.;180.;90.;0:00:06;0.;0.;0.;0.;11.229;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;24.511;40.516;-10.;24.511;40.516;-10.;24.511;40.516;-10.;0.;0.;0.;0.;0.;0.;24.511;40.516;-10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;371;373;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72188.46755;0.;0.;2.5;-2.5;0.;0:39:12;4807.91638;0.;90.;180.;90.;0:00:02;2.5;27.011;40.516;-10.;3.92699;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;2.5;0.;0.;27.011;38.016;-10.;27.011;38.016;-10.;27.011;38.016;-10.;0.;0.;0.;0.;0.;0.;27.011;38.016;-10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;372;374;ПРЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72188.46755;0.;0.;0.;0.;20.;0:39:12;4827.91638;0.;90.;90.;0.;0:00:00;0.;0.;0.;0.;20.;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;27.011;38.016;10.;27.011;38.016;10.;27.011;38.016;10.;0.;0.;0.;0.;0.;0.;27.011;38.016;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;373;375;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72188.46755;0.;0.;0.;0.;0.;0:39:12;4827.91638;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;27.011;38.016;10.;27.011;38.016;10.;27.011;38.016;10.;0.;0.;0.;0.;0.;0.;27.011;38.016;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;374;376;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72188.46755;0.;0.;37.424;-12.978;0.;0:39:12;4867.52679;0.;19.12567;109.12567;90.;0:00:00;0.;0.;0.;0.;39.61041;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;375;377;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72188.46755;0.;0.;0.;0.;0.;0:39:12;4867.52679;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;376;381;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72188.46755;0.;0.;0.;0.;0.;0:39:12;4867.52679;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;377;382;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72188.46755;0.;0.;-53.437;-12.602;0.;0:39:12;4922.42964;0.;166.73044;103.26956;90.;0:00:00;0.;0.;0.;0.;54.90285;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;10.998;12.436;10.;10.998;12.436;10.;10.998;12.436;10.;0.;0.;0.;0.;0.;0.;10.998;12.436;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;378;383;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72188.46755;0.;0.;0.;0.;-19.;0:39:12;4941.42964;90.;90.;90.;180.;0:00:00;0.;0.;0.;0.;19.;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;10.998;12.436;-9.;10.998;12.436;-9.;10.998;12.436;-9.;0.;0.;0.;0.;0.;0.;10.998;12.436;-9.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;379;384;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72171.09692;0.;0.;0.;0.;-3.5;0:39:13;4944.92964;0.;90.;90.;180.;0:00:01;0.;0.;0.;0.;3.5;Абсолютные;200.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;10.998;12.436;-12.5;10.998;12.436;-12.5;10.998;12.436;-12.5;0.;0.;0.;0.;0.;0.;10.998;12.436;-12.5;0.;;C:\ncm-prt\demo\demo.NC;2;-1;380;385;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
72015.79525;0.;0.;0.;47.215;0.;0:39:42;4992.14464;90.;90.;0.;90.;0:00:28;0.;0.;0.;0.;47.215;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;10.998;59.651;-12.5;10.998;59.651;-12.5;10.998;59.651;-12.5;0.;0.;0.;0.;0.;0.;10.998;59.651;-12.5;0.;;C:\ncm-prt\demo\demo.NC;2;-1;381;386;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71959.15923;0.;0.;7.5;7.5;0.;0:39:49;5003.92561;0.;90.;0.;90.;0:00:07;7.5;18.498;59.651;-12.5;11.78097;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;7.5;0.;0.;18.498;67.151;-12.5;18.498;67.151;-12.5;18.498;67.151;-12.5;0.;0.;0.;0.;0.;0.;18.498;67.151;-12.5;0.;;C:\ncm-prt\demo\demo.NC;2;-1;382;387;ПЧС дуга;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71800.29446;0.;0.;46.912;0.;0.;0:40:17;5050.83761;0.;0.;90.;90.;0:00:28;0.;0.;0.;0.;46.912;Абсолютные;100.;100 ;XY;Вкл. Охл.;2000.;По час.;0.;0.;0.;65.41;67.151;-12.5;65.41;67.151;-12.5;65.41;67.151;-12.5;0.;0.;0.;0.;0.;0.;65.41;67.151;-12.5;0.;;C:\ncm-prt\demo\demo.NC;2;-1;383;388;Отрезок;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
