Объем;Программа (файл);Программа;КадрNum;Подача;Шпиндель;Инструмент;Интерполяции тип;СКП;X относительное;Y относительное;Z относительное;I;J;K;X станка;Y станка;Z станка;A станка;B станка;C станка;Коррекция на диаметр;Время;Контурная коррекция;СК X;СК Y;СК Z;
279194.7479;C:\ncm-prt\ADEM-N33.NC;0001;940;20.;500.;1;Хол. ход;СКП 1;-0.528;0.;0.;0.;0.;0.;96.92;57.15;62.;0.;0.;0.;0.;13:36:57;Выкл.;96.92;57.15;62.;
279194.7479;C:\ncm-prt\ADEM-N33.NC;0001;945;20.;500.;1;Отрезок;СКП 1;0.;0.;-46.2;0.;0.;0.;96.92;57.15;15.8;0.;0.;0.;0.;13:39:16;Выкл.;96.92;57.15;15.8;
279194.3503;C:\ncm-prt\ADEM-N33.NC;0001;950;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;96.92;57.15;13.8;0.;0.;0.;0.;13:39:22;Выкл.;96.92;57.15;13.8;
279193.3389;C:\ncm-prt\ADEM-N33.NC;0001;955;20.;500.;1;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;97.92;57.15;13.8;0.;0.;0.;0.;13:39:25;Выкл.;97.92;57.15;13.8;
279158.7634;C:\ncm-prt\ADEM-N33.NC;0001;960;20.;500.;1;ПЧС дуга;СКП 1;0.;0.;0.;-9.785;0.;0.;97.92;57.15;13.8;0.;0.;0.;0.;13:42:29;Выкл.;97.92;57.15;13.8;
279158.7634;C:\ncm-prt\ADEM-N33.NC;0001;965;20.;500.;1;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;96.92;57.15;13.8;0.;0.;0.;0.;13:42:32;Выкл.;96.92;57.15;13.8;
279158.7634;C:\ncm-prt\ADEM-N33.NC;0001;970;20.;500.;1;Хол. ход;СКП 1;0.;0.;48.2;0.;0.;0.;96.92;57.15;62.;0.;0.;0.;0.;13:42:32;Выкл.;96.92;57.15;62.;
279158.7634;C:\ncm-prt\ADEM-N33.NC;0001;975;20.;500.;1;Хол. ход;СКП 1;-0.449;0.;0.;0.;0.;0.;96.471;57.15;62.;0.;0.;0.;0.;13:42:32;Выкл.;96.471;57.15;62.;
279158.7634;C:\ncm-prt\ADEM-N33.NC;0001;980;20.;500.;1;Отрезок;СКП 1;0.;0.;-46.5;0.;0.;0.;96.471;57.15;15.5;0.;0.;0.;0.;13:44:52;Выкл.;96.471;57.15;15.5;
279158.6316;C:\ncm-prt\ADEM-N33.NC;0001;985;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;96.471;57.15;13.5;0.;0.;0.;0.;13:44:58;Выкл.;96.471;57.15;13.5;
279157.7628;C:\ncm-prt\ADEM-N33.NC;0001;990;20.;500.;1;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;97.471;57.15;13.5;0.;0.;0.;0.;13:45:01;Выкл.;97.471;57.15;13.5;
279131.1514;C:\ncm-prt\ADEM-N33.NC;0001;995;20.;500.;1;ПЧС дуга;СКП 1;0.;0.;0.;-9.336;0.;0.;97.471;57.15;13.5;0.;0.;0.;0.;13:47:57;Выкл.;97.471;57.15;13.5;
279131.1514;C:\ncm-prt\ADEM-N33.NC;0001;5;20.;500.;1;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;96.471;57.15;13.5;0.;0.;0.;0.;13:48:00;Выкл.;96.471;57.15;13.5;
279131.1514;C:\ncm-prt\ADEM-N33.NC;0001;10;20.;500.;1;Хол. ход;СКП 1;0.;0.;48.5;0.;0.;0.;96.471;57.15;62.;0.;0.;0.;0.;13:48:00;Выкл.;96.471;57.15;62.;
279131.1514;C:\ncm-prt\ADEM-N33.NC;0001;15;20.;500.;1;Хол. ход;СКП 1;-0.392;0.;0.;0.;0.;0.;96.079;57.15;62.;0.;0.;0.;0.;13:48:00;Выкл.;96.079;57.15;62.;
279131.1514;C:\ncm-prt\ADEM-N33.NC;0001;20;20.;500.;1;Отрезок;СКП 1;0.;0.;-46.8;0.;0.;0.;96.079;57.15;15.2;0.;0.;0.;0.;13:50:20;Выкл.;96.079;57.15;15.2;
279131.1385;C:\ncm-prt\ADEM-N33.NC;0001;25;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;96.079;57.15;13.2;0.;0.;0.;0.;13:50:26;Выкл.;96.079;57.15;13.2;
279130.458;C:\ncm-prt\ADEM-N33.NC;0001;30;20.;500.;1;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;97.079;57.15;13.2;0.;0.;0.;0.;13:50:29;Выкл.;97.079;57.15;13.2;
279109.1115;C:\ncm-prt\ADEM-N33.NC;0001;35;20.;500.;1;ПЧС дуга;СКП 1;0.;0.;0.;-8.944;0.;0.;97.079;57.15;13.2;0.;0.;0.;0.;13:53:18;Выкл.;97.079;57.15;13.2;
279109.1115;C:\ncm-prt\ADEM-N33.NC;0001;40;20.;500.;1;Отрезок;СКП 1;-1.001;0.;0.;0.;0.;0.;96.078;57.15;13.2;0.;0.;0.;0.;13:53:21;Выкл.;96.078;57.15;13.2;
279109.1115;C:\ncm-prt\ADEM-N33.NC;0001;45;20.;500.;1;Хол. ход;СКП 1;0.;0.;48.8;0.;0.;0.;96.078;57.15;62.;0.;0.;0.;0.;13:53:21;Выкл.;96.078;57.15;62.;
279109.1115;C:\ncm-prt\ADEM-N33.NC;0001;50;20.;500.;1;Хол. ход;СКП 1;-0.346;0.;0.;0.;0.;0.;95.732;57.15;62.;0.;0.;0.;0.;13:53:21;Выкл.;95.732;57.15;62.;
279109.1115;C:\ncm-prt\ADEM-N33.NC;0001;55;20.;500.;1;Отрезок;СКП 1;0.;0.;-47.1;0.;0.;0.;95.732;57.15;14.9;0.;0.;0.;0.;13:55:43;Выкл.;95.732;57.15;14.9;
279109.1115;C:\ncm-prt\ADEM-N33.NC;0001;60;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;95.732;57.15;12.9;0.;0.;0.;0.;13:55:49;Выкл.;95.732;57.15;12.9;
279108.6128;C:\ncm-prt\ADEM-N33.NC;0001;65;20.;500.;1;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;96.732;57.15;12.9;0.;0.;0.;0.;13:55:52;Выкл.;96.732;57.15;12.9;
279091.1576;C:\ncm-prt\ADEM-N33.NC;0001;70;20.;500.;1;ПЧС дуга;СКП 1;0.;0.;0.;-8.597;0.;0.;96.732;57.15;12.9;0.;0.;0.;0.;13:58:34;Выкл.;96.732;57.15;12.9;
279091.1576;C:\ncm-prt\ADEM-N33.NC;0001;75;20.;500.;1;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;95.732;57.15;12.9;0.;0.;0.;0.;13:58:37;Выкл.;95.732;57.15;12.9;
279091.1576;C:\ncm-prt\ADEM-N33.NC;0001;80;20.;500.;1;Хол. ход;СКП 1;0.;0.;49.1;0.;0.;0.;95.732;57.15;62.;0.;0.;0.;0.;13:58:37;Выкл.;95.732;57.15;62.;
279091.1576;C:\ncm-prt\ADEM-N33.NC;0001;85;20.;500.;1;Хол. ход;СКП 1;-0.311;0.;0.;0.;0.;0.;95.421;57.15;62.;0.;0.;0.;0.;13:58:37;Выкл.;95.421;57.15;62.;
279091.1576;C:\ncm-prt\ADEM-N33.NC;0001;90;20.;500.;1;Отрезок;СКП 1;0.;0.;-47.4;0.;0.;0.;95.421;57.15;14.6;0.;0.;0.;0.;14:00:59;Выкл.;95.421;57.15;14.6;
279091.1576;C:\ncm-prt\ADEM-N33.NC;0001;95;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;95.421;57.15;12.6;0.;0.;0.;0.;14:01:05;Выкл.;95.421;57.15;12.6;
279090.8124;C:\ncm-prt\ADEM-N33.NC;0001;100;20.;500.;1;Отрезок;СКП 1;1.001;0.;0.;0.;0.;0.;96.422;57.15;12.6;0.;0.;0.;0.;14:01:08;Выкл.;96.422;57.15;12.6;
279076.5101;C:\ncm-prt\ADEM-N33.NC;0001;105;20.;500.;1;ПЧС дуга;СКП 1;0.;0.;0.;-8.287;0.;0.;96.422;57.15;12.6;0.;0.;0.;0.;14:03:44;Выкл.;96.422;57.15;12.6;
279076.5101;C:\ncm-prt\ADEM-N33.NC;0001;110;20.;500.;1;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;95.422;57.15;12.6;0.;0.;0.;0.;14:03:47;Выкл.;95.422;57.15;12.6;
279076.5101;C:\ncm-prt\ADEM-N33.NC;0001;115;20.;500.;1;Хол. ход;СКП 1;0.;0.;49.4;0.;0.;0.;95.422;57.15;62.;0.;0.;0.;0.;14:03:48;Выкл.;95.422;57.15;62.;
279076.5101;C:\ncm-prt\ADEM-N33.NC;0001;120;20.;500.;1;Хол. ход;СКП 1;-0.28;0.;0.;0.;0.;0.;95.142;57.15;62.;0.;0.;0.;0.;14:03:48;Выкл.;95.142;57.15;62.;
279076.5101;C:\ncm-prt\ADEM-N33.NC;0001;125;20.;500.;1;Отрезок;СКП 1;0.;0.;-47.7;0.;0.;0.;95.142;57.15;14.3;0.;0.;0.;0.;14:06:11;Выкл.;95.142;57.15;14.3;
279076.5101;C:\ncm-prt\ADEM-N33.NC;0001;130;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;95.142;57.15;12.3;0.;0.;0.;0.;14:06:17;Выкл.;95.142;57.15;12.3;
279076.2963;C:\ncm-prt\ADEM-N33.NC;0001;135;20.;500.;1;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;96.142;57.15;12.3;0.;0.;0.;0.;14:06:20;Выкл.;96.142;57.15;12.3;
279065.0522;C:\ncm-prt\ADEM-N33.NC;0001;140;20.;500.;1;ПЧС дуга;СКП 1;0.;0.;0.;-8.008;0.;0.;96.142;57.15;12.3;0.;0.;0.;0.;14:08:51;Выкл.;96.142;57.15;12.3;
279065.0522;C:\ncm-prt\ADEM-N33.NC;0001;145;20.;500.;1;Отрезок;СКП 1;-0.999;0.;0.;0.;0.;0.;95.143;57.15;12.3;0.;0.;0.;0.;14:08:54;Выкл.;95.143;57.15;12.3;
279065.0522;C:\ncm-prt\ADEM-N33.NC;0001;150;20.;500.;1;Хол. ход;СКП 1;0.;0.;49.7;0.;0.;0.;95.143;57.15;62.;0.;0.;0.;0.;14:08:54;Выкл.;95.143;57.15;62.;
279065.0522;C:\ncm-prt\ADEM-N33.NC;0001;155;20.;500.;1;Хол. ход;СКП 1;-0.254;0.;0.;0.;0.;0.;94.889;57.15;62.;0.;0.;0.;0.;14:08:54;Выкл.;94.889;57.15;62.;
279065.0522;C:\ncm-prt\ADEM-N33.NC;0001;160;20.;500.;1;Отрезок;СКП 1;0.;0.;-48.;0.;0.;0.;94.889;57.15;14.;0.;0.;0.;0.;14:11:18;Выкл.;94.889;57.15;14.;
279065.0522;C:\ncm-prt\ADEM-N33.NC;0001;165;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;94.889;57.15;12.;0.;0.;0.;0.;14:11:24;Выкл.;94.889;57.15;12.;
279064.9071;C:\ncm-prt\ADEM-N33.NC;0001;170;20.;500.;1;Отрезок;СКП 1;1.001;0.;0.;0.;0.;0.;95.89;57.15;12.;0.;0.;0.;0.;14:11:27;Выкл.;95.89;57.15;12.;
279056.392;C:\ncm-prt\ADEM-N33.NC;0001;175;20.;500.;1;ПЧС дуга;СКП 1;0.;0.;0.;-7.755;0.;0.;95.89;57.15;12.;0.;0.;0.;0.;14:13:53;Выкл.;95.89;57.15;12.;
279056.392;C:\ncm-prt\ADEM-N33.NC;0001;180;20.;500.;1;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;94.89;57.15;12.;0.;0.;0.;0.;14:13:56;Выкл.;94.89;57.15;12.;
279056.392;C:\ncm-prt\ADEM-N33.NC;0001;185;20.;500.;1;Хол. ход;СКП 1;0.;0.;50.;0.;0.;0.;94.89;57.15;62.;0.;0.;0.;0.;14:13:56;Выкл.;94.89;57.15;62.;
279056.392;C:\ncm-prt\ADEM-N33.NC;0001;190;20.;500.;1;Хол. ход;СКП 1;-0.229;0.;0.;0.;0.;0.;94.661;57.15;62.;0.;0.;0.;0.;14:13:56;Выкл.;94.661;57.15;62.;
279056.392;C:\ncm-prt\ADEM-N33.NC;0001;195;20.;500.;1;Отрезок;СКП 1;0.;0.;-48.3;0.;0.;0.;94.661;57.15;13.7;0.;0.;0.;0.;14:16:21;Выкл.;94.661;57.15;13.7;
279056.392;C:\ncm-prt\ADEM-N33.NC;0001;200;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;94.661;57.15;11.7;0.;0.;0.;0.;14:16:27;Выкл.;94.661;57.15;11.7;
279056.2673;C:\ncm-prt\ADEM-N33.NC;0001;205;20.;500.;1;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;95.661;57.15;11.7;0.;0.;0.;0.;14:16:30;Выкл.;95.661;57.15;11.7;
279049.1575;C:\ncm-prt\ADEM-N33.NC;0001;210;20.;500.;1;ПЧС дуга;СКП 1;0.;0.;0.;-7.527;0.;0.;95.661;57.15;11.7;0.;0.;0.;0.;14:18:52;Выкл.;95.661;57.15;11.7;
279049.1575;C:\ncm-prt\ADEM-N33.NC;0001;215;20.;500.;1;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;94.661;57.15;11.7;0.;0.;0.;0.;14:18:55;Выкл.;94.661;57.15;11.7;
279049.1575;C:\ncm-prt\ADEM-N33.NC;0001;220;20.;500.;1;Хол. ход;СКП 1;0.;0.;50.3;0.;0.;0.;94.661;57.15;62.;0.;0.;0.;0.;14:18:55;Выкл.;94.661;57.15;62.;
279049.1575;C:\ncm-prt\ADEM-N33.NC;0001;225;20.;500.;1;Хол. ход;СКП 1;-0.208;0.;0.;0.;0.;0.;94.453;57.15;62.;0.;0.;0.;0.;14:18:55;Выкл.;94.453;57.15;62.;
279049.1575;C:\ncm-prt\ADEM-N33.NC;0001;230;20.;500.;1;Отрезок;СКП 1;0.;0.;-48.6;0.;0.;0.;94.453;57.15;13.4;0.;0.;0.;0.;14:21:21;Выкл.;94.453;57.15;13.4;
279049.1575;C:\ncm-prt\ADEM-N33.NC;0001;235;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;94.453;57.15;11.4;0.;0.;0.;0.;14:21:27;Выкл.;94.453;57.15;11.4;
279049.0573;C:\ncm-prt\ADEM-N33.NC;0001;240;20.;500.;1;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;95.453;57.15;11.4;0.;0.;0.;0.;14:21:30;Выкл.;95.453;57.15;11.4;
279043.4954;C:\ncm-prt\ADEM-N33.NC;0001;245;20.;500.;1;ПЧС дуга;СКП 1;0.;0.;0.;-7.318;0.;0.;95.453;57.15;11.4;0.;0.;0.;0.;14:23:48;Выкл.;95.453;57.15;11.4;
279043.4954;C:\ncm-prt\ADEM-N33.NC;0001;250;20.;500.;1;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;94.453;57.15;11.4;0.;0.;0.;0.;14:23:51;Выкл.;94.453;57.15;11.4;
279043.4954;C:\ncm-prt\ADEM-N33.NC;0001;255;20.;500.;1;Хол. ход;СКП 1;0.;0.;50.6;0.;0.;0.;94.453;57.15;62.;0.;0.;0.;0.;14:23:51;Выкл.;94.453;57.15;62.;
279043.4954;C:\ncm-prt\ADEM-N33.NC;0001;260;20.;500.;1;Хол. ход;СКП 1;-0.187;0.;0.;0.;0.;0.;94.266;57.15;62.;0.;0.;0.;0.;14:23:51;Выкл.;94.266;57.15;62.;
279043.4954;C:\ncm-prt\ADEM-N33.NC;0001;265;20.;500.;1;Отрезок;СКП 1;0.;0.;-48.9;0.;0.;0.;94.266;57.15;13.1;0.;0.;0.;0.;14:26:18;Выкл.;94.266;57.15;13.1;
279043.4954;C:\ncm-prt\ADEM-N33.NC;0001;270;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;94.266;57.15;11.1;0.;0.;0.;0.;14:26:24;Выкл.;94.266;57.15;11.1;
279043.4279;C:\ncm-prt\ADEM-N33.NC;0001;275;20.;500.;1;Отрезок;СКП 1;0.999;0.;0.;0.;0.;0.;95.265;57.15;11.1;0.;0.;0.;0.;14:26:27;Выкл.;95.265;57.15;11.1;
279039.1994;C:\ncm-prt\ADEM-N33.NC;0001;280;20.;500.;1;ПЧС дуга;СКП 1;0.;0.;0.;-7.131;0.;0.;95.265;57.15;11.1;0.;0.;0.;0.;14:28:41;Выкл.;95.265;57.15;11.1;
279039.1994;C:\ncm-prt\ADEM-N33.NC;0001;285;20.;500.;1;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;94.265;57.15;11.1;0.;0.;0.;0.;14:28:44;Выкл.;94.265;57.15;11.1;
279039.1994;C:\ncm-prt\ADEM-N33.NC;0001;290;20.;500.;1;Хол. ход;СКП 1;0.;0.;50.9;0.;0.;0.;94.265;57.15;62.;0.;0.;0.;0.;14:28:45;Выкл.;94.265;57.15;62.;
279039.1994;C:\ncm-prt\ADEM-N33.NC;0001;295;20.;500.;1;Хол. ход;СКП 1;-0.17;0.;0.;0.;0.;0.;94.095;57.15;62.;0.;0.;0.;0.;14:28:45;Выкл.;94.095;57.15;62.;
279039.1994;C:\ncm-prt\ADEM-N33.NC;0001;300;20.;500.;1;Отрезок;СКП 1;0.;0.;-49.2;0.;0.;0.;94.095;57.15;12.8;0.;0.;0.;0.;14:31:12;Выкл.;94.095;57.15;12.8;
279039.1994;C:\ncm-prt\ADEM-N33.NC;0001;305;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;94.095;57.15;10.8;0.;0.;0.;0.;14:31:18;Выкл.;94.095;57.15;10.8;
279039.1663;C:\ncm-prt\ADEM-N33.NC;0001;310;20.;500.;1;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;95.095;57.15;10.8;0.;0.;0.;0.;14:31:21;Выкл.;95.095;57.15;10.8;
279034.7537;C:\ncm-prt\ADEM-N33.NC;0001;315;20.;500.;1;ПЧС дуга;СКП 1;0.;0.;0.;-6.96;0.;0.;95.095;57.15;10.8;0.;0.;0.;0.;14:33:32;Выкл.;95.095;57.15;10.8;
279034.7537;C:\ncm-prt\ADEM-N33.NC;0001;320;20.;500.;1;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;94.095;57.15;10.8;0.;0.;0.;0.;14:33:35;Выкл.;94.095;57.15;10.8;
279034.7537;C:\ncm-prt\ADEM-N33.NC;0001;325;20.;500.;1;Хол. ход;СКП 1;0.;0.;51.2;0.;0.;0.;94.095;57.15;62.;0.;0.;0.;0.;14:33:36;Выкл.;94.095;57.15;62.;
279034.7537;C:\ncm-prt\ADEM-N33.NC;0001;330;20.;500.;1;Хол. ход;СКП 1;-0.154;0.;0.;0.;0.;0.;93.941;57.15;62.;0.;0.;0.;0.;14:33:36;Выкл.;93.941;57.15;62.;
279034.7537;C:\ncm-prt\ADEM-N33.NC;0001;335;20.;500.;1;Отрезок;СКП 1;0.;0.;-49.5;0.;0.;0.;93.941;57.15;12.5;0.;0.;0.;0.;14:36:04;Выкл.;93.941;57.15;12.5;
279034.7537;C:\ncm-prt\ADEM-N33.NC;0001;340;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;93.941;57.15;10.5;0.;0.;0.;0.;14:36:10;Выкл.;93.941;57.15;10.5;
279034.7408;C:\ncm-prt\ADEM-N33.NC;0001;345;20.;500.;1;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;94.941;57.15;10.5;0.;0.;0.;0.;14:36:13;Выкл.;94.941;57.15;10.5;
279031.8312;C:\ncm-prt\ADEM-N33.NC;0001;350;20.;500.;1;ПЧС дуга;СКП 1;0.;0.;0.;-6.807;0.;0.;94.941;57.15;10.5;0.;0.;0.;0.;14:38:21;Выкл.;94.941;57.15;10.5;
279031.8312;C:\ncm-prt\ADEM-N33.NC;0001;355;20.;500.;1;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;93.941;57.15;10.5;0.;0.;0.;0.;14:38:24;Выкл.;93.941;57.15;10.5;
279031.8312;C:\ncm-prt\ADEM-N33.NC;0001;360;20.;500.;1;Хол. ход;СКП 1;0.;0.;51.5;0.;0.;0.;93.941;57.15;62.;0.;0.;0.;0.;14:38:25;Выкл.;93.941;57.15;62.;
279031.8312;C:\ncm-prt\ADEM-N33.NC;0001;365;20.;500.;1;Хол. ход;СКП 1;-0.138;0.;0.;0.;0.;0.;93.803;57.15;62.;0.;0.;0.;0.;14:38:25;Выкл.;93.803;57.15;62.;
279031.8312;C:\ncm-prt\ADEM-N33.NC;0001;370;20.;500.;1;Отрезок;СКП 1;0.;0.;-49.8;0.;0.;0.;93.803;57.15;12.2;0.;0.;0.;0.;14:40:54;Выкл.;93.803;57.15;12.2;
279031.8312;C:\ncm-prt\ADEM-N33.NC;0001;375;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;93.803;57.15;10.2;0.;0.;0.;0.;14:41:00;Выкл.;93.803;57.15;10.2;
279031.8164;C:\ncm-prt\ADEM-N33.NC;0001;380;20.;500.;1;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;94.803;57.15;10.2;0.;0.;0.;0.;14:41:03;Выкл.;94.803;57.15;10.2;
279029.0195;C:\ncm-prt\ADEM-N33.NC;0001;385;20.;500.;1;ПЧС дуга;СКП 1;0.;0.;0.;-6.669;0.;0.;94.803;57.15;10.2;0.;0.;0.;0.;14:43:09;Выкл.;94.803;57.15;10.2;
279029.0195;C:\ncm-prt\ADEM-N33.NC;0001;390;20.;500.;1;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;93.803;57.15;10.2;0.;0.;0.;0.;14:43:12;Выкл.;93.803;57.15;10.2;
279029.0195;C:\ncm-prt\ADEM-N33.NC;0001;395;20.;500.;1;Хол. ход;СКП 1;0.;0.;51.8;0.;0.;0.;93.803;57.15;62.;0.;0.;0.;0.;14:43:12;Выкл.;93.803;57.15;62.;
279029.0195;C:\ncm-prt\ADEM-N33.NC;0001;400;20.;500.;1;Хол. ход;СКП 1;-0.124;0.;0.;0.;0.;0.;93.679;57.15;62.;0.;0.;0.;0.;14:43:12;Выкл.;93.679;57.15;62.;
279029.0195;C:\ncm-prt\ADEM-N33.NC;0001;405;20.;500.;1;Отрезок;СКП 1;0.;0.;-50.1;0.;0.;0.;93.679;57.15;11.9;0.;0.;0.;0.;14:45:42;Выкл.;93.679;57.15;11.9;
279029.0195;C:\ncm-prt\ADEM-N33.NC;0001;410;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;93.679;57.15;9.9;0.;0.;0.;0.;14:45:48;Выкл.;93.679;57.15;9.9;
279029.0032;C:\ncm-prt\ADEM-N33.NC;0001;415;20.;500.;1;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;94.679;57.15;9.9;0.;0.;0.;0.;14:45:51;Выкл.;94.679;57.15;9.9;
279027.7287;C:\ncm-prt\ADEM-N33.NC;0001;420;20.;500.;1;ПЧС дуга;СКП 1;0.;0.;0.;-6.545;0.;0.;94.679;57.15;9.9;0.;0.;0.;0.;14:47:55;Выкл.;94.679;57.15;9.9;
279027.7287;C:\ncm-prt\ADEM-N33.NC;0001;425;20.;500.;1;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;93.679;57.15;9.9;0.;0.;0.;0.;14:47:58;Выкл.;93.679;57.15;9.9;
279027.7287;C:\ncm-prt\ADEM-N33.NC;0001;430;20.;500.;1;Хол. ход;СКП 1;0.;0.;52.1;0.;0.;0.;93.679;57.15;62.;0.;0.;0.;0.;14:47:58;Выкл.;93.679;57.15;62.;
279027.7287;C:\ncm-prt\ADEM-N33.NC;0001;435;20.;500.;1;Хол. ход;СКП 1;-0.11;0.;0.;0.;0.;0.;93.569;57.15;62.;0.;0.;0.;0.;14:47:58;Выкл.;93.569;57.15;62.;
279027.7287;C:\ncm-prt\ADEM-N33.NC;0001;440;20.;500.;1;Отрезок;СКП 1;0.;0.;-50.4;0.;0.;0.;93.569;57.15;11.6;0.;0.;0.;0.;14:50:29;Выкл.;93.569;57.15;11.6;
279027.7287;C:\ncm-prt\ADEM-N33.NC;0001;445;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;93.569;57.15;9.6;0.;0.;0.;0.;14:50:35;Выкл.;93.569;57.15;9.6;
279027.7071;C:\ncm-prt\ADEM-N33.NC;0001;450;20.;500.;1;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;94.569;57.15;9.6;0.;0.;0.;0.;14:50:38;Выкл.;94.569;57.15;9.6;
279025.9591;C:\ncm-prt\ADEM-N33.NC;0001;455;20.;500.;1;ПЧС дуга;СКП 1;0.;0.;0.;-6.434;0.;0.;94.569;57.15;9.6;0.;0.;0.;0.;14:52:40;Выкл.;94.569;57.15;9.6;
279025.9591;C:\ncm-prt\ADEM-N33.NC;0001;460;20.;500.;1;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;93.569;57.15;9.6;0.;0.;0.;0.;14:52:43;Выкл.;93.569;57.15;9.6;
279025.9591;C:\ncm-prt\ADEM-N33.NC;0001;465;20.;500.;1;Хол. ход;СКП 1;0.;0.;52.4;0.;0.;0.;93.569;57.15;62.;0.;0.;0.;0.;14:52:43;Выкл.;93.569;57.15;62.;
279025.9591;C:\ncm-prt\ADEM-N33.NC;0001;470;20.;500.;1;Хол. ход;СКП 1;-0.097;0.;0.;0.;0.;0.;93.472;57.15;62.;0.;0.;0.;0.;14:52:43;Выкл.;93.472;57.15;62.;
279025.9591;C:\ncm-prt\ADEM-N33.NC;0001;475;20.;500.;1;Отрезок;СКП 1;0.;0.;-50.7;0.;0.;0.;93.472;57.15;11.3;0.;0.;0.;0.;14:55:15;Выкл.;93.472;57.15;11.3;
279025.9591;C:\ncm-prt\ADEM-N33.NC;0001;480;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;93.472;57.15;9.3;0.;0.;0.;0.;14:55:21;Выкл.;93.472;57.15;9.3;
279025.9449;C:\ncm-prt\ADEM-N33.NC;0001;485;20.;500.;1;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;94.472;57.15;9.3;0.;0.;0.;0.;14:55:24;Выкл.;94.472;57.15;9.3;
279024.7429;C:\ncm-prt\ADEM-N33.NC;0001;490;20.;500.;1;ПЧС дуга;СКП 1;0.;0.;0.;-6.337;0.;0.;94.472;57.15;9.3;0.;0.;0.;0.;14:57:23;Выкл.;94.472;57.15;9.3;
279024.7429;C:\ncm-prt\ADEM-N33.NC;0001;495;20.;500.;1;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;93.472;57.15;9.3;0.;0.;0.;0.;14:57:26;Выкл.;93.472;57.15;9.3;
279024.7429;C:\ncm-prt\ADEM-N33.NC;0001;500;20.;500.;1;Хол. ход;СКП 1;0.;0.;52.7;0.;0.;0.;93.472;57.15;62.;0.;0.;0.;0.;14:57:27;Выкл.;93.472;57.15;62.;
279024.7429;C:\ncm-prt\ADEM-N33.NC;0001;505;20.;500.;1;Хол. ход;СКП 1;-0.083;0.;0.;0.;0.;0.;93.389;57.15;62.;0.;0.;0.;0.;14:57:27;Выкл.;93.389;57.15;62.;
279024.7429;C:\ncm-prt\ADEM-N33.NC;0001;510;20.;500.;1;Отрезок;СКП 1;0.;0.;-51.;0.;0.;0.;93.389;57.15;11.;0.;0.;0.;0.;15:00:00;Выкл.;93.389;57.15;11.;
279024.7429;C:\ncm-prt\ADEM-N33.NC;0001;515;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;93.389;57.15;9.;0.;0.;0.;0.;15:00:06;Выкл.;93.389;57.15;9.;
